Nb de frequency :   120
 0.2000
 -0.267420E-01  0.254659E-07 -0.451473E-08 -0.126147E-08 -0.279365E-01 -0.133332E-08
  0.252476E-08  0.838190E-08 -0.881846E-08  0.190994E-08 -0.243801E-08  0.837830E-01
10.9025
  0.873868E-01  0.209548E-08 -0.158034E-07  0.156433E-09 -0.155336E-01 -0.117871E-08
  0.761975E-08  0.185891E+01  0.501168E-07  0.473998E-01  0.157252E-07 -0.230498E-07
  0.106666E-07  0.135042E-07  0.634426E+00 -0.271393E-07 -0.126667E-08  0.336877E-08
 -0.249929E-08  0.427408E-01 -0.309956E-08  0.371475E-01 -0.324191E-08  0.476189E-08
 -0.106329E-01 -0.617001E-08  0.167056E-07  0.345244E-08 -0.174236E-01 -0.677778E-08
  0.157888E-08 -0.230502E-07 -0.777072E-08 -0.192813E-09  0.101884E-07  0.851953E-01
11.2370
  0.857305E-01 -0.197906E-07  0.103028E-07  0.698492E-09  0.307270E-02  0.742148E-08
  0.455839E-08  0.191306E+01  0.117579E-07  0.589946E-01 -0.255023E-07  0.488581E-08
 -0.888213E-08  0.791624E-07  0.904795E+00  0.150903E-07  0.193425E-07  0.149084E-07
  0.856744E-09  0.532721E-01 -0.381988E-08  0.365968E-01  0.102878E-08  0.490445E-09
  0.192198E-02 -0.239816E-07 -0.116415E-09  0.114960E-08  0.719284E-02 -0.120599E-08
  0.941509E-08  0.279397E-08 -0.733417E-08 -0.485306E-08  0.953278E-08  0.870539E-01
11.5714
  0.800113E-01 -0.628643E-08 -0.110449E-07 -0.138243E-09  0.116549E-01 -0.408909E-08
  0.208092E-08  0.198287E+01 -0.137486E-06  0.721580E-01 -0.827049E-08  0.719319E-08
 -0.198052E-07  0.884756E-08  0.104530E+01 -0.178261E-08 -0.231609E-07  0.527507E-10
  0.137334E-09  0.652061E-01  0.121508E-07  0.362438E-01 -0.406990E-08 -0.220780E-09
  0.764168E-02 -0.323635E-07  0.931323E-09  0.270302E-08  0.295986E-01 -0.107921E-07
 -0.112632E-07 -0.249129E-07  0.523869E-08 -0.289583E-08 -0.547743E-08  0.895712E-01
11.9059
  0.736835E-01 -0.651926E-08  0.179498E-07 -0.280488E-08  0.127973E-01 -0.589353E-09
  0.100699E-07  0.207409E+01  0.157743E-07  0.875773E-01 -0.611383E-07  0.136060E-07
  0.172295E-07  0.372529E-08  0.110148E+01 -0.641739E-08 -0.869045E-08  0.301734E-07
 -0.181149E-08  0.791569E-01 -0.534019E-07  0.361334E-01 -0.330675E-08  0.193381E-09
  0.833267E-02 -0.102445E-07  0.282598E-07 -0.109139E-10  0.450912E-01  0.262116E-08
 -0.779255E-08 -0.679865E-07  0.277360E-07 -0.143336E-08 -0.666094E-08  0.929709E-01
12.2403
  0.693435E-01  0.162981E-07 -0.926957E-08 -0.513501E-08  0.941194E-02  0.328146E-08
 -0.525324E-08  0.219674E+01  0.180444E-07  0.106274E+00  0.108815E-07  0.184664E-07
 -0.427463E-08 -0.675209E-07  0.113328E+01 -0.243890E-07  0.242837E-07 -0.265550E-07
 -0.272848E-11  0.960385E-01  0.324872E-08  0.363445E-01 -0.328933E-08 -0.190602E-08
  0.598865E-02  0.488944E-08  0.436121E-07  0.829459E-09  0.546940E-01  0.335785E-08
 -0.626460E-08 -0.346918E-07  0.145228E-07  0.235741E-08 -0.240823E-08  0.974822E-01
12.5748
  0.697766E-01  0.698492E-09  0.407454E-09  0.371620E-08  0.339316E-02 -0.117871E-08
  0.539876E-08  0.236943E+01 -0.229455E-06  0.129981E+00  0.518918E-07  0.813343E-07
  0.363798E-08  0.805594E-07  0.117660E+01  0.108121E-07  0.422281E-07  0.272848E-09
  0.395630E-09  0.117396E+00 -0.371074E-09  0.370046E-01  0.155753E-08  0.166585E-08
